(time-1423531206)/3600.	SUM(BandwidthUsed)	group_concat(s.name)	group_concat(BandwidthUsed)
0	24729.4150160379	T2_US_Caltech	T2_US_UCSD	T2_US_Nebraska	T2_US_MIT	T2_US_Florida	T2_US_Purdue	T2_US_Vanderbilt	T2_US_Wisconsin	6408.9519607853	958.623749881395	7108.68623686133	870.027113014746	474.368232532887	513.045096166369	7598.71248458	797.000142215871
0.0833333333333333	22788.9982921694	T2_US_Caltech	T2_US_UCSD	T2_US_Nebraska	T2_US_MIT	T2_US_Florida	T2_US_Purdue	T2_US_Vanderbilt	T2_US_Wisconsin	4474.52036949975	958.586569668906	7108.68623686133	870.027113014746	474.368232532887	509.437937259467	7599.58489771975	793.786935612589
0.166666666666667	18949.1965785639	T2_US_Caltech	T2_US_UCSD	T2_US_Nebraska	T2_US_MIT	T2_US_Florida	T2_US_Purdue	T2_US_Vanderbilt	T2_US_Wisconsin	3470.63110863553	958.586569668906	4307.00536945365	870.027113014746	459.494340033825	491.995473663291	7599.58489771975	791.871706374225
0.25	22922.8202999928	T2_US_Caltech	T2_US_UCSD	T2_US_Nebraska	T2_US_MIT	T2_US_Florida	T2_US_Purdue	T2_US_Vanderbilt	T2_US_Wisconsin	2945.09484859786	958.586569668906	8850.60847033579	870.027113014746	442.90215544209	468.468506790389	7599.58489771975	787.547738423269
0.333333333333333	17068.7356490972	T2_US_Caltech	T2_US_UCSD	T2_US_Nebraska	T2_US_MIT	T2_US_Florida	T2_US_Purdue	T2_US_Vanderbilt	T2_US_Wisconsin	2606.72140775841	958.586569668906	3384.89623397453	870.027113014746	428.671329201446	444.692169455319	7590.3471707183	784.793655305515
0.416666666666667	16810.6297029026	T2_US_Caltech	T2_US_UCSD	T2_US_Nebraska	T2_US_MIT	T2_US_Florida	T2_US_Purdue	T2_US_Vanderbilt	T2_US_Wisconsin	2588.33096745976	958.586569668906	3218.67265987248	870.027113014746	402.732537236825	409.163603258519	7579.54578688733	783.570465504044
0.5	17531.0017776864	T2_US_Caltech	T2_US_UCSD	T2_US_Nebraska	T2_US_MIT	T2_US_Florida	T2_US_Purdue	T2_US_Vanderbilt	T2_US_Wisconsin	2312.52438533374	958.586569668906	4320.69322392337	870.027113014746	368.484156163539	368.413353854694	7549.37267152046	782.90030420693
0.583333333333333	17092.332100961	T2_US_Caltech	T2_US_UCSD	T2_US_Nebraska	T2_US_MIT	T2_US_Florida	T2_US_Purdue	T2_US_Vanderbilt	T2_US_Wisconsin	2073.5634585034	958.586569668906	4290.09025709461	870.027113014746	343.523398572382	338.097304499285	7436.10377214391	782.340227463712
0.666666666666667	16403.5469130308	T2_US_Caltech	T2_US_UCSD	T2_US_Nebraska	T2_US_MIT	T2_US_Florida	T2_US_Purdue	T2_US_Vanderbilt	T2_US_Wisconsin	1791.28990813788	958.586569668906	4295.36075059763	870.027113014746	326.790970449127	319.954654902589	7059.30891022347	782.228036036441
0.75	14838.0998737841	T2_US_Caltech	T2_US_UCSD	T2_US_Nebraska	T2_US_MIT	T2_US_Florida	T2_US_Purdue	T2_US_Vanderbilt	T2_US_Wisconsin	1561.37560535191	958.586569668906	3303.31498134511	870.027113014746	317.743543289435	312.918723639599	6731.90530143795	782.228036036441
0.833333333333333	13458.1392532628	T2_US_Caltech	T2_US_UCSD	T2_US_Nebraska	T2_US_MIT	T2_US_Florida	T2_US_Purdue	T2_US_Vanderbilt	T2_US_Wisconsin	1365.57761137493	958.586569668906	2480.11976391875	870.027113014746	307.530053520242	302.359526454186	6391.82282950235	782.115785808709
0.916666666666667	12704.7739096393	T2_US_Caltech	T2_US_UCSD	T2_US_Nebraska	T2_US_MIT	T2_US_Florida	T2_US_Purdue	T2_US_Vanderbilt	T2_US_Wisconsin	1205.3772150876	958.586569668906	2451.59970987537	870.027113014746	302.955334331397	299.639750712448	5834.47243114015	782.115785808709
1	11358.388565517	T2_US_Caltech	T2_US_UCSD	T2_US_Nebraska	T2_US_MIT	T2_US_Florida	T2_US_Purdue	T2_US_Vanderbilt	T2_US_Wisconsin	1053.83734636366	958.586569668906	2803.55000137035	754.390482289407	300.610035107591	297.574975717091	4407.72336919129	782.115785808709
1.08333333333333	10326.0512796233	T2_US_Caltech	T2_US_UCSD	T2_US_Nebraska	T2_US_MIT	T2_US_Florida	T2_US_Purdue	T2_US_Vanderbilt	T2_US_Wisconsin	885.759408269153	958.586569668906	3416.27511483112	619.678815687581	300.469401307222	297.574975717091	3065.59120833356	782.115785808709
1.16666666666667	9066.1183943546	T2_US_Caltech	T2_US_UCSD	T2_US_Nebraska	T2_US_MIT	T2_US_Florida	T2_US_Purdue	T2_US_Vanderbilt	T2_US_Wisconsin	739.31212361755	958.586569668906	3636.92546825957	493.289027343543	299.670542049754	297.574975717091	1858.98100583878	781.778681859405
1.25	14818.5516850041	T2_US_Caltech	T2_US_UCSD	T2_US_Nebraska	T2_US_MIT	T2_US_Florida	T2_US_Purdue	T2_US_Vanderbilt	T2_US_Wisconsin	612.711634112879	958.586569668906	3717.16509888566	398.89850898011	298.207265282494	294.904805864278	7756.29912035032	781.778681859405
1.33333333333333	10270.4500924656	T2_US_Caltech	T2_US_UCSD	T2_US_Nebraska	T2_US_MIT	T2_US_Florida	T2_US_Purdue	T2_US_Vanderbilt	T2_US_Wisconsin	512.23209782019	958.586569668906	3620.00485285743	346.889133888844	295.606542764876	292.776282348392	3462.57593125751	781.778681859405
